,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,lang,location,statuses_count,verified,average_tweets_per_day,account_age_days,account_type,screen_name_len,description_len
35025,0,0,47448,50333,32291,0,1,1,52189,0,35.026,1490,1,13,154
31811,1,0,1232,7,0,0,1,0,1232,0,0.843,1462,0,14,77
29009,1,0,49,0,0,0,1,0,102,0,0.071,1444,1,14,138
35190,0,0,118844,1616,690,1,1,1,125376,0,34.125,3674,1,13,50
11858,0,0,112,32935,282,1,1,1,2530,0,0.673,3757,1,7,50
28268,1,0,0,46,1,0,1,0,1328,0,0.703,1890,0,14,125
14372,1,0,2802,122,493,0,1,1,6083,0,1.439,4228,0,9,155
26970,0,0,2274,2336,1,0,1,1,1284,0,0.336,3823,0,12,66
22615,1,0,140,2,0,0,1,0,156,0,0.067,2328,0,15,45
7963,1,0,1332,14,35,0,1,0,1333,0,0.922,1446,0,14,139
22917,0,0,3011,1368,1533,0,1,1,19589,0,5.827,3362,0,12,82
19692,0,0,15175,213108,2059,1,1,1,15602,1,3.768,4141,1,15,153
211,0,0,159,1119498,1439,0,1,0,26980,1,5.945,4538,1,6,152
2609,0,0,2,350,1,0,1,0,17971,0,9.651,1862,0,12,123
20574,0,0,42060,204,203,1,1,1,60274,0,28.152,2141,1,7,42
31657,1,0,4704,134,320,0,1,0,953,0,0.468,2035,1,12,156
8857,0,0,291,121901,1047,0,1,1,79432,1,19.214,4134,0,7,123
27495,1,0,23797,16673,3213,1,1,1,9495,1,3.104,3059,1,11,34
24045,1,0,22980,365,297,1,1,1,15944,0,5.236,3045,1,11,47
30799,0,0,1564,978,2294,0,1,0,5318,0,1.74,3057,1,9,155
11520,0,0,130,102,542,0,1,1,728,0,0.186,3904,0,12,101
26169,0,0,20297,7574,529,1,1,1,467,1,0.106,4422,1,5,25
20771,1,0,2385,65,0,0,1,1,3150,0,0.76,4144,0,10,31
11402,0,0,103823,144,137,0,1,1,11802,0,6.771,1743,1,10,146
8392,1,0,2388,15085,356,1,1,1,10644,1,2.574,4135,1,12,159
31906,1,0,2,1,6,0,1,1,1,0,0.002,640,0,12,61
34130,1,0,1276,2,0,0,1,1,1269,0,0.675,1881,0,10,134
1464,0,0,774,3994,795,1,1,1,5341,0,1.348,3962,0,15,21
1075,0,0,34853,155,510,1,1,0,3702,0,1.159,3193,1,9,73
6838,1,0,0,19,1,0,1,0,11975,0,7.904,1515,0,8,32
4838,1,0,105,5,96,0,1,1,515,0,0.374,1377,0,11,50
20797,0,0,160201,901208,339,1,1,1,36493,1,9.768,3736,1,13,125
33742,0,0,2192,3,0,0,1,0,2193,0,0.763,2875,0,15,63
34288,0,0,56057,1031,1740,1,1,1,18817,0,4.543,4142,1,14,80
1335,1,0,277,23,0,0,1,0,63,0,0.018,3493,0,12,57
37263,0,0,8,10,42,0,1,1,2458,0,2.11,1165,0,15,147
25088,0,0,45704,184,446,0,1,0,5038,0,1.499,3360,1,11,78
31762,0,0,62,148,122,1,1,1,1083,0,0.262,4130,1,15,152
22116,1,0,1532,19,132,0,1,1,369,0,0.095,3874,1,7,14
34477,0,0,128324,296259,10229,1,1,1,68779,1,17.242,3989,1,13,159
14723,1,0,2474,25,0,1,1,1,4174,0,1.939,2153,0,7,15
10421,1,0,70,1694638,668,0,1,0,42719,0,10.632,4018,1,11,42
4102,0,0,51185,9919,1501,1,1,1,61905,1,13.744,4504,1,9,158
4916,0,0,7132,545,301,1,1,1,5328,0,1.597,3337,1,12,159
14177,0,0,8768,5243274,317,1,1,1,9114,1,2.184,4173,1,13,99
23988,0,0,11,85560,2396,0,1,1,24782,1,5.845,4240,1,11,118
10538,0,0,1018,585,884,1,1,1,2516,0,0.64,3931,1,10,78
732,0,0,405,721656,330,0,1,1,1138,1,0.275,4143,1,11,97
15875,1,0,766,4,0,0,1,1,1110,0,0.379,2928,0,13,35
34552,1,0,478,35,157,1,1,1,177,0,0.07,2537,1,15,150
35359,0,0,3518,11,0,0,1,1,3882,0,1.643,2363,0,7,147
13110,0,0,15493,222,388,1,1,1,10644,0,2.485,4283,1,8,61
5274,1,0,1271,11,15,0,1,1,1876,0,0.593,3162,0,10,57
6689,0,0,553,1079,707,1,1,1,6744,0,2.117,3185,1,12,27
14245,0,0,91846,2391,2295,1,1,1,77912,1,23.264,3349,1,7,78
22307,0,0,649,86,117,0,1,0,1323,0,0.818,1617,1,10,27
23288,0,0,9970,10341,1913,1,1,1,12062,1,5.747,2099,1,7,140
7408,0,0,3792,302,0,1,1,1,15841,0,4.84,3273,0,15,49
14822,1,0,6302,55,32,0,1,0,4874,0,1.797,2712,0,8,36
25385,0,0,42,3085812,73,0,1,1,255,1,0.078,3283,1,9,55
7210,1,0,6227,205,298,1,1,1,7107,0,4.773,1489,0,7,134
4042,1,0,14,0,0,0,1,1,108,0,0.089,1219,0,15,120
6939,1,0,9200,670,399,1,1,0,4954,0,2.32,2135,1,10,61
12071,1,0,73,0,0,0,1,1,95,0,0.042,2249,0,11,36
21461,0,0,2463,3161577,967,1,1,1,149294,1,35.037,4261,0,8,140
7068,0,0,18567,646,509,1,1,1,32339,0,10.365,3120,1,14,64
30430,0,0,2211,643537,357,1,1,1,2828,1,0.739,3825,1,14,83
26022,0,0,717,109,94,1,1,1,4740,0,1.134,4180,1,9,25
34004,0,0,1216,3189726,1066,0,1,1,68143,1,18.757,3633,1,12,56
16984,0,0,2639,22,59,1,1,1,3380,0,0.883,3828,0,11,41
12407,0,1,0,4,2,0,1,0,28773,0,23.918,1203,0,15,27
33189,1,0,305,75,61,1,1,1,129,0,0.042,3082,1,15,14
33806,1,0,2309,8,50,0,1,0,2952,0,1.874,1575,0,9,17
338,1,0,0,19,0,0,1,0,16523,0,11.769,1404,0,14,116
22234,0,0,1602,26031,6552,0,1,0,35581,0,9.829,3620,0,13,156
6122,1,0,1346,4,0,0,1,1,1439,0,1.167,1233,1,15,141
20628,1,0,137,0,0,0,1,0,319,0,0.251,1271,1,14,147
35010,0,0,10526,54587,7484,1,1,1,55139,1,11.914,4628,1,6,53
27126,0,0,4591,963,757,0,1,0,19476,0,9.821,1983,1,10,6
2816,1,0,24670,291572,1253,1,1,1,85502,1,25.754,3320,1,12,137
32638,0,0,357,82,557,1,1,1,2296,0,0.551,4166,1,9,156
2357,0,0,2489,75,313,1,1,1,1829,0,0.533,3431,0,14,106
30813,1,0,522,16,129,0,1,1,789,0,0.22,3582,0,8,17
7327,0,0,3314,33,522,1,1,0,449,0,0.135,3316,1,12,86
20039,0,0,2115,1,0,0,1,1,3046,0,0.958,3181,0,10,49
21700,0,0,907,970910,306,1,1,1,55926,0,12.955,4317,0,10,106
19508,0,0,135,1735,4110,0,1,1,58,0,0.046,1260,0,15,92
4067,0,0,3189,1141,2805,1,1,1,9075,0,2.378,3817,1,8,132
30150,0,0,15961,565,2072,1,1,1,10603,0,2.559,4143,1,8,106
33715,0,0,42872,901,778,1,1,1,12656,0,5.984,2115,1,15,24
23747,0,0,1011,840065,858,0,1,1,12405,1,3.141,3949,1,13,27
31652,1,0,59891,157,213,1,1,1,6218,0,3.121,1992,1,10,28
24171,0,0,2072,458,489,0,1,1,1313,0,0.445,2952,1,14,134
11966,0,0,4689,6491,530,0,1,1,10680,0,2.697,3960,0,7,105
16562,1,0,2363,30,0,0,1,1,3298,0,1.085,3041,0,11,84
26555,0,0,0,19,11,0,1,1,2674,0,3.237,826,0,15,159
24004,0,0,2167,37,30,0,1,1,3298,0,1.003,3289,0,13,55
11169,1,0,14,164,1,0,1,1,50299,0,40.047,1256,0,9,111
16,1,0,139,0,0,0,1,0,272,0,0.188,1445,1,13,11
22771,0,0,0,70600,0,1,1,0,631,0,0.131,4829,1,11,35
14009,1,0,25,0,9,0,1,1,390,0,0.309,1262,0,13,151
13267,1,0,196,10,0,0,1,0,78,0,0.026,2964,0,10,35
9234,1,0,147443,673,1028,0,1,0,80824,0,32.936,2454,1,15,79
3068,0,0,2351,668208,833,1,1,0,10952,1,3.353,3266,1,15,142
33775,0,0,10768,199,443,1,1,1,3285,0,0.777,4226,1,15,30
26235,0,0,2496,16,0,0,1,1,3493,0,1.022,3417,0,14,64
13008,1,0,4836,366318,2459,1,1,1,39527,1,11.764,3360,1,13,101
17314,1,0,0,23,0,0,1,0,39063,0,39.418,991,0,12,65
1739,1,0,3494,145,340,0,1,1,3910,0,2.234,1750,0,10,119
11118,1,0,180269,46480,3418,0,1,0,298559,0,165.315,1806,1,10,160
15599,0,0,47922,102,407,0,1,1,12473,0,3.054,4084,1,12,92
10602,1,0,246,24,0,0,1,1,45,0,0.028,1580,0,11,57
13798,0,0,1470,200,0,1,1,1,5513,0,1.672,3297,1,7,16
23124,1,0,570,43,43,0,1,1,334,0,0.093,3586,1,11,95
24321,1,0,85,1,230,0,1,1,785,0,0.403,1947,0,8,82
11277,1,0,71,12,0,0,1,1,675,0,0.178,3791,0,9,24
740,1,0,1650,75,164,1,1,1,2511,0,1.319,1904,1,14,71
27907,0,0,7134,399,365,1,1,1,3900,0,1.787,2183,1,11,159
18254,0,0,30900,10387,6440,1,1,1,36914,1,7.91,4667,1,7,74
30877,1,0,18602,226751,1,0,1,1,3428,0,1.357,2526,1,15,106
7419,0,0,32187,925,619,1,1,1,18472,0,4.618,4000,1,15,33
35754,0,0,4448,26857,1069,0,1,1,16099,1,3.917,4110,0,11,149
19392,1,0,391,16,0,0,1,0,64,0,0.023,2751,0,9,52
24109,0,0,124478,433,341,1,1,1,26372,0,7.934,3324,1,6,111
21774,1,0,188,15,0,0,1,0,47,0,0.017,2730,0,13,54
12116,0,0,0,370,62,0,1,1,1925,0,0.665,2895,0,6,45
23264,0,0,63100,264,738,1,1,1,10006,0,2.471,4049,1,15,151
13894,0,0,425,614,2033,0,1,0,47181,0,14.87,3173,0,8,75
22975,1,0,538,13,8,0,1,1,710,0,0.617,1150,0,14,38
14492,1,0,3258,1077,764,1,1,1,3847,0,4.032,954,0,13,147
16864,0,0,2283,24,25,0,1,0,3106,0,0.895,3471,0,12,142
33864,0,0,1222,84523,4427,1,1,1,21576,1,5.494,3927,1,12,116
21243,1,0,6847,530,969,1,1,1,17069,0,6.55,2606,1,12,138
18035,0,0,1500,362,141,1,1,1,358,0,0.098,3663,0,11,35
33383,0,0,2703,498,522,0,1,1,5614,0,1.444,3887,0,11,42
9012,1,0,140,145245,334,1,1,1,182576,0,45.192,4040,0,13,101
6426,0,0,11501,1122,1626,1,1,1,5644,0,1.367,4128,1,12,23
32542,1,0,2140,14,0,0,1,0,2997,0,1.216,2465,0,15,49
31411,0,0,12228,27379,2435,0,1,1,1113328,0,414.03,2689,0,15,81
35667,1,0,194,5,187,0,1,0,43,0,0.019,2324,0,10,59
36669,0,0,11493,86,93,0,1,1,9709,0,3.182,3051,1,10,115
32171,1,0,367,7,0,0,1,0,81,0,0.03,2695,0,10,64
3497,0,0,277758,662,215,1,1,0,110394,0,29.828,3701,1,13,148
7121,0,0,439,824,1604,0,1,1,11513,0,3.985,2889,1,11,147
32673,0,0,3241,460944,219,1,1,1,9473,1,2.274,4166,1,8,79
22271,0,0,0,20,2,0,1,0,8467,0,7.305,1159,0,12,128
31180,0,0,11825,307,539,0,1,1,10415,0,5.679,1834,0,13,108
22188,0,0,121,380,1,0,1,1,11800,0,8.702,1356,0,11,128
19888,1,0,2191,3,119,0,1,1,2204,0,0.767,2875,0,15,101
34652,0,0,3565,556022,7528,1,1,1,22517,0,5.58,4035,1,8,155
1746,0,0,2427,136,166,0,1,0,3666,0,1.312,2795,0,15,48
13043,1,0,46579,672,869,0,1,0,10998,0,6.789,1620,1,13,77
2739,1,0,848,231,1392,1,1,1,3025,0,0.921,3283,1,11,143
10708,1,0,40,16,16,0,1,1,359,0,0.279,1287,0,15,145
23151,1,0,1332,14,14,0,1,0,1332,0,0.911,1462,0,15,45
31840,1,0,34506,14242,967,1,1,1,239945,0,110.016,2181,1,8,74
22293,1,0,24535,1141,2580,0,1,1,2674,0,0.587,4556,1,13,129
24648,0,0,25,280,1870,0,1,1,133,0,0.072,1860,0,9,148
25957,1,0,261,9,245,1,1,1,53,0,0.024,2225,0,11,8
24028,0,0,428,938,4380,0,1,1,2965,0,0.813,3649,0,11,149
31452,1,0,11367,59,83,0,1,0,2762,0,2.648,1043,1,7,43
30533,0,0,15,94,0,0,1,1,1534,0,0.369,4161,1,12,54
16213,0,0,3116,600282,295,0,1,0,16716,0,4.125,4052,1,14,159
34892,0,0,3176,16341,764,1,1,1,13501,0,3.276,4121,1,13,96
20618,1,0,0,26,2,0,1,0,24706,0,23.642,1045,0,11,49
20315,0,0,21695,2039,902,0,1,1,39558,0,9.161,4318,1,12,155
22689,0,0,2471,1334648,360,1,1,1,14359,1,3.513,4087,1,14,157
7154,0,0,269039,377062,408548,1,1,1,658925,0,169.564,3886,0,15,145
28581,1,0,539,19,0,0,1,0,95,0,0.034,2835,0,6,66
1947,1,0,46,11,5,0,1,0,2304,0,2.931,786,0,10,20
14084,1,0,2,2166,46,0,1,0,5624,0,3.429,1640,0,13,146
20128,1,0,1041,12,56,0,1,1,1454,0,0.527,2759,0,11,28
25211,0,0,2274,2319,2765,1,1,1,9951,0,3.664,2716,1,7,159
29505,1,0,452,120,410,1,1,1,602,0,0.135,4470,1,8,91
14012,1,0,447,100,240,1,1,1,2775,0,0.892,3110,1,14,47
36441,0,0,10260,136,366,1,1,1,2798,0,0.833,3358,1,8,63
32765,0,0,34515,2563,1973,1,1,1,7482,1,1.709,4378,1,8,156
25175,1,0,1752,665,354,1,1,1,1227,0,0.339,3622,1,12,63
25994,1,0,0,71,0,0,1,1,1391,0,0.98,1419,0,15,75
26528,1,0,0,55,1,0,1,1,26085,0,11.619,2245,0,14,54
25979,1,0,1171,5503,3687,0,1,1,71214,0,24.355,2924,0,11,141
29583,0,0,26489,22989,403,1,1,0,13753,1,3.258,4221,1,10,129
5732,0,0,15146,99571,1476,1,1,0,30052,1,7.03,4275,1,8,137
25953,0,0,1365,16,269,0,1,0,841,0,0.687,1225,1,10,122
18616,0,0,255,69,11,0,1,0,10344,0,7.83,1321,0,14,135
33315,0,0,3053,220312,6234,1,1,0,15838,1,3.633,4360,1,6,130
36665,0,0,235,80,418,0,1,0,189,0,0.124,1522,1,14,98
12896,0,0,123,143,483,0,1,1,319,0,0.17,1878,1,10,146
782,1,0,0,2052,8,0,1,1,5196,0,4.056,1281,0,12,160
7211,0,0,1781,38,0,1,1,1,2363,0,0.708,3336,0,12,147
27237,0,0,478,2983,4530,1,1,1,18602,0,4.45,4180,1,12,156
34862,0,0,9323,26970,2482,1,1,1,18058,1,4.301,4199,1,12,142
863,0,0,10548,184933,3759,0,1,1,21362,1,5.232,4083,0,9,115
27781,0,0,53641,19875,2064,1,1,1,57064,1,17.537,3254,1,11,168
3685,1,0,2658,3001,819,0,1,1,6130,0,1.62,3785,1,11,81
28888,1,0,143,0,0,0,1,0,258,0,0.227,1136,0,14,105
18892,1,0,9465,67,624,0,1,0,2391,0,2.891,827,1,9,157
36407,0,0,2153,1438209,7819,1,1,1,103000,1,24.373,4226,1,5,86
17737,0,0,6135,294076,4233,1,1,1,213960,1,49.379,4333,1,10,107
6658,0,0,1,48,0,0,1,0,92129,0,52.705,1748,0,9,148
10434,0,0,22445,3366051,1644,1,1,1,16473,1,4.115,4003,1,12,33
1575,1,0,2869,11,101,0,1,1,561,0,0.464,1210,1,10,31
11655,0,0,2824,462,1375,1,1,1,8141,0,2.371,3434,0,15,70
19791,0,0,20781,594,2506,0,1,1,11610,0,2.725,4261,1,7,159
29466,0,0,32938,98852,8680,0,1,1,188261,1,45.039,4180,0,8,152
30924,1,0,2170,1,135,0,1,1,2204,0,0.767,2875,0,15,83
29002,0,0,104,4007,489,0,1,1,5993,0,1.438,4167,0,12,104
24886,0,0,4,26,7,0,1,0,790,0,0.775,1019,0,12,155
14752,1,0,412,16,0,0,1,0,68,0,0.027,2522,0,10,64
8218,1,0,195,8,0,0,1,0,48,0,0.013,3724,0,12,62
5680,1,0,24,6678,298,0,1,1,17955,0,5.322,3374,0,12,82
3871,0,0,9689,4921,638,0,1,1,57988,1,14.479,4005,1,13,102
25675,1,0,124,0,0,0,1,0,203,0,0.142,1425,1,12,78
22731,1,0,130,0,0,0,1,0,226,0,0.173,1307,1,12,83
14013,0,0,7542,877,758,1,1,1,61881,0,14.685,4214,1,14,72
4662,1,0,127,1,0,0,1,0,15,0,0.005,2994,0,9,43
27862,1,0,253,11,176,0,1,1,153,0,0.234,653,0,14,15
13062,0,0,120098,189275,48,1,1,1,93071,1,25.781,3610,1,13,159
26262,0,0,279,181,132,0,1,1,12761,0,14.354,889,0,11,92
37072,0,0,16171,516,1228,1,1,1,8591,0,2.67,3218,1,13,33
11352,0,0,2890,1943241,263,0,1,1,23919,1,5.718,4183,1,8,106
5630,0,0,3165,593814,149707,0,1,1,10014,0,2.426,4127,1,11,133
13194,1,0,0,13,0,0,1,0,415,0,0.459,904,0,15,116
33698,1,0,34,27,0,0,1,1,196,0,0.154,1270,0,15,65
22035,0,0,2987,37,343,1,1,0,463,0,0.16,2897,0,11,48
19196,1,0,7227,386,215,1,1,1,21844,0,6.644,3288,1,11,160
21767,0,0,14871,1056,990,1,1,1,13970,0,3.305,4227,1,6,106
35905,0,0,1880,22,299,0,1,0,3055,0,1.676,1823,1,15,31
28578,0,0,563,25094,26799,0,1,1,4387,0,1.387,3163,1,14,94
29073,1,0,7204,2158,4647,0,1,1,1697,0,0.86,1974,0,14,95
29763,0,0,1637,95,188,1,1,1,3369,0,0.807,4176,1,6,9
26215,1,0,0,13676,0,0,1,0,29602,0,23.969,1235,0,15,155
19094,0,0,2821,609648,1430,0,1,1,29780,1,7.331,4062,1,11,143
30326,0,0,27,2654324,168,1,1,1,1868,1,0.461,4052,1,11,82
4390,0,0,54,127,202,1,1,1,121,0,0.046,2625,0,15,112
16590,0,0,5307,1795,1554,1,1,1,7348,1,1.716,4282,1,6,157
19608,0,0,2283,247,0,0,1,1,3369,0,1.041,3235,0,15,13
16045,0,0,1172,5,92,0,1,0,1611,0,0.482,3343,0,9,52
26087,1,0,0,6359,1,1,1,0,3072,0,2.86,1074,0,13,110
36410,0,0,522,20653120,227,1,1,0,5220,1,1.432,3645,1,7,22
2183,0,0,18425,1203,870,0,1,0,16224,0,5.733,2830,1,15,53
31957,0,0,4367,137,41,1,1,1,3473,0,1.011,3435,0,7,66
33849,0,0,188,1251,0,0,1,1,10292,0,2.481,4149,1,14,141
11435,0,0,0,196,1,0,1,1,18776,0,23.918,785,0,14,77
8813,0,0,1475,11440340,48,1,1,0,11541,1,2.778,4154,1,5,40
23417,1,0,25,137,22,0,1,1,7512,0,11.557,650,0,14,156
33469,0,0,2086,23,30,0,1,0,2910,0,0.775,3753,0,14,21
16201,0,0,1903,1658,2285,1,1,1,13828,1,4.596,3009,1,13,128
2257,0,0,16064,36183,2066,0,1,1,33491,1,7.156,4680,1,9,115
22096,0,0,1377,1013,547,1,1,1,9988,0,2.875,3474,1,15,157
31519,1,0,20,282,2,0,1,1,4812,0,3.903,1233,0,10,126
36406,0,0,2383,9,6,0,1,1,3296,0,1.145,2879,0,8,35
20489,1,0,125,0,0,0,1,0,246,0,0.17,1445,1,13,64
28710,0,0,6827,6758,1496,0,1,1,3369,1,1.027,3280,1,13,106
24709,1,0,12690,251470,7129,1,1,1,47453,1,28.9,1642,1,7,131
6421,0,0,2281,1423,0,1,1,1,6609,0,1.827,3618,0,7,7
20809,0,0,4366,182130,332,1,1,0,5740,1,1.913,3001,1,12,81
30475,0,0,1,33,71,0,1,1,131,0,0.163,804,0,9,82
31176,1,0,601,28,0,0,1,0,105,0,0.04,2655,0,10,58
19427,0,0,35047,1185478,1216,1,1,0,23061,1,5.56,4148,1,13,45
31034,1,0,2101,47,101,1,1,1,4504,0,1.458,3089,0,12,51
19694,1,0,459,28,0,0,1,0,28,0,0.01,2897,0,7,60
12276,0,0,701,177,225,0,1,1,139,0,0.13,1068,0,14,114
26234,1,0,2170,2,9,0,1,1,2194,0,0.763,2875,0,14,59
13926,1,0,0,15,4,0,1,1,7690,0,10.549,729,0,10,26
3423,1,0,5,2,2,0,1,1,1,0,0.001,1305,1,6,121
25557,0,0,16551,3060,2959,1,1,1,6965,0,1.668,4176,1,11,154
32239,0,0,5491,85687,491,0,1,0,7293,1,1.788,4079,1,7,158
2624,1,0,23,112,325,0,1,1,1039,0,0.314,3310,1,8,44
9668,1,0,38,16,14,0,1,1,370,0,0.289,1280,0,15,148
309,1,0,2241,11,0,0,1,1,3089,0,2.24,1379,0,14,44
10322,1,0,4378,1296,2179,1,1,1,4476,0,1.597,2803,0,12,135
28089,1,0,54,21,0,0,1,1,248,0,0.194,1280,0,15,90
9176,1,0,1332,12,37,0,1,0,1332,0,0.921,1446,0,15,112
29210,1,0,2518,3958,1196,0,1,1,7669,1,2.572,2982,1,9,154
33914,0,0,1120,438,186,0,1,1,15347,0,4.754,3228,1,12,132
22452,0,0,886,418,114,1,1,1,3343,0,0.79,4233,1,12,51
29019,0,0,3217,114,0,1,1,1,5747,0,1.541,3730,0,9,50
1489,1,0,60,404,0,1,1,0,68,0,0.023,2898,0,14,24
30501,1,0,12,0,0,0,1,1,227,0,0.179,1269,0,15,148
2291,0,0,0,110,0,0,1,1,9092,0,7.602,1196,0,12,105
6133,1,0,46,37,118,0,1,0,5,0,0.002,2325,0,14,6
13171,1,0,492,19,0,0,1,0,93,0,0.027,3394,0,9,48
10311,1,0,65,2,41,0,1,0,71,0,0.065,1091,0,9,47
9320,0,0,36613,3089,685,1,1,1,51689,0,12.638,4090,1,14,126
29605,0,0,20715,114520,88526,1,1,1,130274,0,32.528,4005,0,11,95
20682,1,0,2409,644,707,1,1,1,79700,0,19.081,4177,1,6,83
30807,0,0,9288,2262,369,0,1,1,10042,0,2.781,3611,1,8,35
35958,0,0,159,170,512,1,1,0,174,0,0.082,2116,0,12,140
35732,0,0,547,492384,2278,1,1,0,91976,1,25.785,3567,1,14,34
21540,0,0,127176,115130,111667,1,1,1,179267,0,85.447,2098,0,12,158
27162,0,0,2129,15,46,0,1,1,2936,0,1.215,2417,0,14,33
35645,0,0,1482,118,268,1,1,1,2027,0,0.496,4089,1,11,25
28699,0,0,6558,664524,694041,1,1,1,4530,0,1.722,2630,0,6,154
5153,1,0,858,11,107,1,1,1,1358,0,0.408,3332,0,10,48
18457,0,0,50675,4018,3004,1,1,1,30302,0,8.291,3655,1,7,75
10937,0,0,2480,79,171,1,1,1,2148,0,1.272,1689,1,15,54
7573,1,0,53,1,0,0,1,0,96,0,0.084,1149,0,15,105
35874,1,0,30,14,0,0,1,1,164,0,0.052,3151,1,13,157
9242,1,0,2972,1641,1494,1,1,1,6407,0,3.628,1766,0,15,158
8951,1,0,3185,243,879,0,1,1,5077,0,2.084,2436,0,15,87
150,0,0,4901,1595,1249,1,1,1,6915,1,2.728,2535,1,14,157
18815,1,0,220,12,0,0,1,0,52,0,0.016,3325,0,7,60
32014,0,0,2730,283,247,1,1,1,16008,0,3.908,4096,0,5,115
8129,0,0,61,2995,5623,0,1,1,245,0,0.066,3702,0,11,67
27515,1,0,4228,88,136,0,1,1,1627,0,1.683,967,1,15,160
5371,0,0,6726,186,0,0,1,1,8756,0,3.086,2837,0,10,17
8190,0,0,2764,954121,2238,1,1,1,24213,1,6.215,3896,1,8,55
23555,1,0,422,24,382,0,1,0,75,0,0.018,4141,0,13,31
33776,0,0,790,269,2,0,1,1,4139,0,8.068,513,0,12,115
29901,0,0,2369,219,0,0,1,1,3911,0,1.033,3787,0,14,48
22587,1,0,6528,317,2881,1,1,1,702,0,0.212,3314,1,6,92
23366,0,0,3916,1007,941,1,1,1,7652,1,1.783,4291,1,7,129
4065,0,0,44246,19782,168,0,1,0,604,0,0.221,2739,1,10,92
6531,1,0,41088,335,521,0,1,1,6417,0,2.519,2547,1,10,61
16919,0,0,3607,343,983,1,1,1,1192,0,0.287,4150,1,9,126
32025,0,0,4068,448,434,1,1,1,31058,0,7.423,4184,1,9,113
24151,0,0,2459,109,549,1,1,1,4092,0,1.109,3690,0,15,26
9130,1,0,126,1,0,0,1,0,33,0,0.008,3903,0,9,69
2938,0,0,23755,3055,4541,1,1,1,23825,0,6.239,3819,0,10,160
7545,0,0,55691,585,751,1,1,1,24131,0,5.747,4199,1,9,45
23678,0,0,59,2320291,604,1,1,1,16968,1,4.175,4064,1,8,90
2234,0,0,22,559820,55,1,1,0,32558,1,8.097,4021,1,7,13
35268,0,0,885,106,6,0,1,1,792,0,0.263,3014,0,13,31
12873,1,0,0,136,160,0,1,1,2176,0,0.769,2828,0,11,157
32191,0,0,6881,330,3443,1,1,1,3399,0,0.827,4108,1,11,55
24667,1,0,2162,1,7,0,1,1,2193,0,0.763,2875,0,14,38
16558,0,0,1,39650,684,0,1,1,81,0,0.02,4099,1,9,58
11410,1,0,2595,142,255,0,1,0,3609,0,1.498,2410,0,12,13
32886,1,0,10178,179,308,1,1,1,6805,0,8.815,772,1,15,60
34403,1,0,1670,592,3957,1,1,1,3692,0,1.206,3062,1,12,122
10637,0,0,103,291,270,0,1,1,268,0,0.183,1467,1,10,137
15771,0,0,5510,3810,2088,1,1,1,19860,1,7.506,2646,1,11,139
19615,1,0,0,127,46,1,1,1,5654,0,2.595,2179,0,15,152
37055,0,0,191,1885,1120,0,1,0,868,0,0.457,1898,0,5,140
18087,1,0,117,2,0,0,1,0,77,0,0.026,2973,0,15,38
5567,1,0,20620,150,261,1,1,0,7228,0,3.013,2399,1,15,18
6705,1,0,58,0,0,0,1,0,129,0,0.089,1444,1,10,55
23426,0,0,6150,108,273,1,1,1,15304,0,4.255,3597,0,12,60
28611,1,0,59,7,19,0,1,1,409,0,0.096,4239,0,8,136
26731,0,0,930,126,1134,1,1,1,1392,0,0.352,3957,0,10,50
17060,1,0,208,48,86,0,1,1,358,0,0.115,3108,1,11,55
33995,1,0,58064,4638,3887,1,1,1,20610,1,4.994,4127,1,11,132
2634,1,0,1658,11,0,0,1,0,2082,0,0.848,2456,0,7,16
10848,0,0,4,8,46,1,1,1,14,0,0.021,659,1,8,154
7356,1,0,1005,12,0,0,1,1,393,0,0.116,3398,0,13,160
33805,1,0,146,0,0,0,1,1,33,0,0.013,2581,0,13,43
29526,1,0,25884,342092,3607,0,1,0,36914,1,9.463,3901,1,9,119
8192,1,0,22081,793529,990,1,1,0,5142,1,2.67,1926,1,11,123
34787,0,0,444,50,278,1,1,1,332,0,0.172,1932,1,9,115
6572,0,0,4975,1297,890,1,1,1,20869,0,5.975,3493,1,13,146
7552,0,0,1,54,0,0,1,0,59409,0,33.152,1792,0,15,99
24943,1,0,0,214,0,0,1,0,21036,0,11.838,1777,0,14,95
16277,0,0,2099,849,336,1,1,1,5333,0,1.18,4520,0,13,65
10461,0,0,1543,3184,4151,0,1,1,6703,0,1.572,4263,1,11,128
31290,1,0,2,16,2,0,1,1,1036,0,1.853,559,0,15,16
29284,0,0,6,155437,0,0,1,0,50174,0,14.106,3557,0,12,45
27174,0,0,8837,173,272,1,1,1,4301,0,1.248,3447,1,15,130
27742,1,0,2340,46,77,0,1,0,3169,0,0.727,4362,1,14,99
21551,0,0,83863,21647,1785,1,1,1,10177,1,2.371,4292,1,8,145
27207,0,0,3,238,30,0,1,1,90,0,0.048,1874,1,13,138
24455,1,0,345,0,21,0,1,1,345,0,0.245,1411,0,14,100
26356,0,0,899,40,39,0,1,0,1756,0,2.19,802,1,8,107
32468,1,0,0,30,8,0,1,1,25492,0,23.626,1079,0,10,134
21779,1,0,841,8194,464,1,1,0,1055,0,0.373,2829,1,13,23
24213,0,0,435,1068,184,0,1,1,1087,0,0.3,3619,0,14,88
3499,0,0,782,230942,945,0,1,1,20508,1,4.522,4535,1,12,157
